raw_code,stock_code,label_mode,entry_policy,search_dir,summary_file,feature_group,model_name,target_hit_bps,trades,win_rate,avg_return,median_return,compound_return,max_drawdown,profit_factor,windows,sample_file,intraday_bars,feature_pipeline,external,entry_vwap_premium_bps,rank_score
600312,600312.SH,close_profit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_close_profit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_close_profit_50bps/summary_50bps.csv,all_no_ak,xgb_d4_500_lr002_mcw5,50.0,235,0.5276595744680851,0.0018101361503047,0.0014792578339746,0.4401216750776178,-0.2395742801609551,1.251213520386869,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.032144708308261716
600312,600312.SH,hit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps/summary_50bps.csv,all_no_ak,xgb_d3_600_lr002_mcw3,50.0,179,0.7932960893854749,-0.0002309587570324,0.005,-0.0526185651136764,-0.1177413830744116,0.9448375716159264,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.03252536334032337
600312,600312.SH,hit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_80bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_80bps/summary_80bps.csv,reversal_fundamental_regime,xgb_d3_600_lr002_mcw3,80.0,155,0.7096774193548387,0.0005626846805877,0.008,0.0766836916261524,-0.1620873732501875,1.1122534037068614,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.03351647553390365
600312,600312.SH,hit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_80bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_80bps/summary_80bps.csv,reversal_fundamental_regime_sector,xgb_d3_600_lr002_mcw3,80.0,163,0.7361963190184049,0.0005931541762682,0.008,0.0830904580606481,-0.1646276530804651,1.113554295112527,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.03358402769575439
600312,600312.SH,hit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_80bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_80bps/summary_80bps.csv,reversal_fundamental_regime_sector_external,xgb_d3_600_lr002_mcw3,80.0,163,0.7361963190184049,0.0005931541762682,0.008,0.0830904580606481,-0.1646276530804651,1.113554295112527,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.03358402769575439
600312,600312.SH,hit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps/summary_50bps.csv,all_no_ak,xgb_d4_500_lr002_mcw5,50.0,153,0.8104575163398693,-1.4690848428372247e-05,0.005,-0.0132741173304666,-0.1354611389645086,0.9963877732127752,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.0340470005005275
600312,600312.SH,close_profit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,all_no_ak,lgbm_leaves7_400,50.0,204,0.5049019607843137,0.0013891540744114,0.0003827074460844,0.2676596229231105,-0.2156013709475693,1.1998389860045984,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.03405925393963692
600312,600312.SH,hit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector,lgbm_leaves7_400,50.0,173,0.791907514450867,0.0002269641188426,0.005,0.029252394586396,-0.1484827256458301,1.060984753610401,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.03413543451298068
600312,600312.SH,hit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector_external,lgbm_leaves7_400,50.0,173,0.791907514450867,0.0002269641188426,0.005,0.029252394586396,-0.1484827256458301,1.060984753610401,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.03413543451298068
600312,600312.SH,close_profit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime,extra_trees_600_d3,50.0,238,0.4957983193277311,0.0013831753880983,-0.0001699999999999,0.305412927858488,-0.2231094360387294,1.1853772650924128,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.03443876841167588
600312,600312.SH,hit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps/summary_50bps.csv,all_no_ak,xgb_d3_400_lr003_mcw3,50.0,179,0.7932960893854749,-0.0001733957203936,0.005,-0.0424444786426546,-0.132141037540021,0.9580086726138816,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.03535513601476296
600312,600312.SH,close_profit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector,xgb_d4_500_lr002_mcw5,50.0,144,0.5,0.0012806313131921,8.614754098368664e-05,0.1585112494866269,-0.2035833288188431,1.1675031166475236,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.03552825644640557
600312,600312.SH,close_profit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector_external,xgb_d4_500_lr002_mcw5,50.0,144,0.5,0.0012806313131921,8.614754098368664e-05,0.1585112494866269,-0.2035833288188431,1.1675031166475236,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.03552825644640557
600312,600312.SH,hit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps/summary_50bps.csv,reversal_fundamental_regime,lgbm_leaves15_700,50.0,191,0.7958115183246073,-0.0001431704602315,0.005,-0.0394683603260576,-0.1373311952214878,0.9650375944604008,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.036311453932076396
600312,600312.SH,hit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector,random_forest_600_d4,50.0,201,0.8109452736318408,-0.000180191073993,0.005,-0.0518879583104402,-0.1362199332348217,0.957417809720323,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.0366096326882675
600312,600312.SH,hit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector_external,random_forest_600_d4,50.0,201,0.8109452736318408,-0.000180191073993,0.005,-0.0518879583104402,-0.1362199332348217,0.957417809720323,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.0366096326882675
600312,600312.SH,hit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector,lgbm_leaves7_400,50.0,178,0.7808988764044944,-1.563681072595864e-06,0.005,-0.0114766875387264,-0.1496266363370574,0.9995985872856012,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.037427521191838356
600312,600312.SH,hit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector_external,lgbm_leaves7_400,50.0,178,0.7808988764044944,-1.563681072595864e-06,0.005,-0.0114766875387264,-0.1496266363370574,0.9995985872856012,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.037427521191838356
600312,600312.SH,hit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_80bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_80bps/summary_80bps.csv,reversal_fundamental_regime_sector,xgb_d4_500_lr002_mcw5,80.0,192,0.71875,0.0003086738142663,0.008,0.0400388564276426,-0.1723339984155381,1.057563499496833,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.03880638976968204
600312,600312.SH,hit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_80bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_80bps/summary_80bps.csv,reversal_fundamental_regime_sector_external,xgb_d4_500_lr002_mcw5,80.0,192,0.71875,0.0003086738142663,0.008,0.0400388564276426,-0.1723339984155381,1.057563499496833,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.03880638976968204
600312,600312.SH,hit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps/summary_50bps.csv,reversal_fundamental_regime,random_forest_600_d4,50.0,151,0.7814569536423841,-0.0003356681696774,0.005,-0.0602218671490794,-0.140914826494653,0.920888076160378,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.039353466148813895
600312,600312.SH,close_profit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,all_no_ak,xgb_d4_500_lr002_mcw5,50.0,241,0.5103734439834025,0.0014028234109273,0.0006557638315443,0.3203934115216262,-0.2497036160920098,1.19352325198831,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.04064822832376368
600312,600312.SH,hit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_80bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_80bps/summary_80bps.csv,reversal_fundamental_regime,lgbm_leaves15_700,80.0,132,0.6742424242424242,-2.065705578678052e-05,0.008,-0.0145244995462886,-0.1634975316593251,0.9960985406829772,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.041111714416951654
600312,600312.SH,hit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_80bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_80bps/summary_80bps.csv,reversal_fundamental_regime,lgbm_leaves7_400,80.0,151,0.6556291390728477,-0.0001805198372781,0.008,-0.0387970168157045,-0.1595214238518791,0.9656478504855982,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.04209862086132787
600312,600312.SH,hit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_80bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_80bps/summary_80bps.csv,reversal_fundamental_regime_sector,xgb_d3_400_lr003_mcw3,80.0,152,0.7302631578947368,0.0004872102943651,0.008,0.0597353909469202,-0.1934188121061578,1.091772386706983,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.04234797110458973
600312,600312.SH,hit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_80bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_80bps/summary_80bps.csv,reversal_fundamental_regime_sector_external,xgb_d3_400_lr003_mcw3,80.0,152,0.7302631578947368,0.0004872102943651,0.008,0.0597353909469202,-0.1934188121061578,1.091772386706983,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.04234797110458973
600312,600312.SH,hit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_80bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_80bps/summary_80bps.csv,reversal_fundamental_regime,xgb_d4_500_lr002_mcw5,80.0,178,0.7078651685393258,-0.0001836546022034,0.008,-0.0501462067550506,-0.1632130537245404,0.9681781193474313,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.04325352143756362
600312,600312.SH,hit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_50bps/summary_50bps.csv,reversal_fundamental_regime,extra_trees_600_d3,50.0,129,0.7131782945736435,-0.0005273294205693,0.005,-0.0723342946609507,-0.1493082664849045,0.8694159252565038,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.04331637751614016
600312,600312.SH,hit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector,xgb_d3_400_lr003_mcw3,50.0,185,0.7891891891891892,-0.0004989539300302,0.005,-0.1008038302136595,-0.1491810476397951,0.8874883853028813,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.044081769074472185
600312,600312.SH,hit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector_external,xgb_d3_400_lr003_mcw3,50.0,185,0.7891891891891892,-0.0004989539300302,0.005,-0.1008038302136595,-0.1491810476397951,0.8874883853028813,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.044081769074472185
600312,600312.SH,hit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_50bps/summary_50bps.csv,reversal_fundamental_regime,random_forest_600_d4,50.0,155,0.7741935483870968,-0.0004653997959479,0.005,-0.0804747972394265,-0.1552259060449692,0.8926751960293692,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.044600657243718096
600312,600312.SH,hit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_80bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_80bps/summary_80bps.csv,reversal_fundamental_regime,random_forest_600_d4,80.0,137,0.6934306569343066,-0.0001992291500098,0.008,-0.0403185626675182,-0.1709537191975981,0.9651597807257264,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.04507034721373198
600312,600312.SH,hit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_50bps/summary_50bps.csv,all_no_ak,lgbm_leaves7_400,50.0,183,0.7868852459016393,-0.0004720836646953,0.005,-0.09575145130578,-0.1565156748180041,0.8925262861581121,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.04551514814951805
600312,600312.SH,hit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_80bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_80bps/summary_80bps.csv,reversal_fundamental_regime_sector,extra_trees_600_d3,80.0,139,0.6906474820143885,6.604753474952278e-05,0.008,-0.0048341783935009,-0.1880736948590327,1.0124530145048634,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.046239734764238115
600312,600312.SH,hit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_80bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_80bps/summary_80bps.csv,reversal_fundamental_regime_sector_external,extra_trees_600_d3,80.0,139,0.6906474820143885,6.604753474952278e-05,0.008,-0.0048341783935009,-0.1880736948590327,1.0124530145048634,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.046239734764238115
600312,600312.SH,hit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_hit_50bps/summary_50bps.csv,reversal_fundamental_regime,extra_trees_600_d3,50.0,134,0.7238805970149254,-0.00055042088491,0.005,-0.0785044033311828,-0.1638247679116935,0.8663018223872156,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.047327774369531006
600312,600312.SH,hit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_80bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_hit_80bps/summary_80bps.csv,all_no_ak,extra_trees_600_d3,80.0,162,0.7098765432098766,-0.0003186101746859,0.008,-0.0684534264202232,-0.174307408676333,0.9468772545114132,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,-0.04763209764044099
